 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15. 4.    Time:  12:27: 6
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     615.5000  0.80000E-03  0.00000E+00  0.80016E-03  0.00000E+00 -0.25867E-02 -0.48300E+00  0.00000E+00 -0.48299E+00  0.00000E+00 -0.21104E+01 -0.19689E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38782E+02  0.17900E+01  0.13070E+01   1388  0.00000E+00      0.000
     616.0000  0.80000E-03  0.00000E+00  0.79962E-03  0.00000E+00 -0.25919E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21117E+01 -0.19523E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38780E+02  0.17900E+01  0.13074E+01   1389  0.00000E+00      0.000
     616.5000  0.00000E+00  0.00000E+00  0.54948E-07  0.00000E+00 -0.25970E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21130E+01 -0.19357E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38779E+02  0.17900E+01  0.13074E+01   1390  0.00000E+00      0.000
     617.0000  0.00000E+00  0.00000E+00 -0.56584E-06  0.00000E+00 -0.26017E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21143E+01 -0.19260E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38778E+02  0.17900E+01  0.13074E+01   1391  0.00000E+00      0.000
     617.5000  0.00000E+00  0.00000E+00  0.51121E-06  0.00000E+00 -0.26063E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21156E+01 -0.19182E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38776E+02  0.17900E+01  0.13074E+01   1392  0.00000E+00      0.000
     618.0000  0.00000E+00  0.00000E+00 -0.32154E-06  0.00000E+00 -0.26106E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21169E+01 -0.19121E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38775E+02  0.17900E+01  0.13074E+01   1393  0.00000E+00      0.000
     618.5000  0.00000E+00  0.00000E+00 -0.54279E-06  0.00000E+00 -0.26145E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21182E+01 -0.19070E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38774E+02  0.17900E+01  0.13074E+01   1394  0.00000E+00      0.000
     619.0000  0.00000E+00  0.00000E+00 -0.19907E-06  0.00000E+00 -0.26184E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21195E+01 -0.19028E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38772E+02  0.17900E+01  0.13074E+01   1395  0.00000E+00      0.000
     619.5000  0.00000E+00  0.00000E+00 -0.18103E-06  0.00000E+00 -0.26218E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21208E+01 -0.18992E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38771E+02  0.17900E+01  0.13074E+01   1396  0.00000E+00      0.000
     620.0000  0.00000E+00  0.00000E+00 -0.41545E-06  0.00000E+00 -0.26251E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21221E+01 -0.18961E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38770E+02  0.17900E+01  0.13074E+01   1397  0.00000E+00      0.000
     620.5000  0.00000E+00  0.00000E+00  0.33728E-06  0.00000E+00 -0.26281E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21234E+01 -0.18934E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38768E+02  0.17900E+01  0.13074E+01   1398  0.00000E+00      0.000
     621.0000  0.00000E+00  0.00000E+00 -0.20961E-06  0.00000E+00 -0.26310E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21248E+01 -0.18910E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38767E+02  0.17900E+01  0.13074E+01   1399  0.00000E+00      0.000
     621.5000  0.00000E+00  0.00000E+00  0.31040E-06  0.00000E+00 -0.26336E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21261E+01 -0.18889E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38766E+02  0.17900E+01  0.13074E+01   1400  0.00000E+00      0.000
     622.0000  0.00000E+00  0.00000E+00 -0.42000E-06  0.00000E+00 -0.26359E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21274E+01 -0.18870E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38764E+02  0.17900E+01  0.13074E+01   1401  0.00000E+00      0.000
     622.5000  0.00000E+00  0.00000E+00 -0.45376E-07  0.00000E+00 -0.26380E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21287E+01 -0.18853E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38763E+02  0.17900E+01  0.13074E+01   1402  0.00000E+00      0.000
     623.0000  0.00000E+00  0.00000E+00  0.28286E-06  0.00000E+00 -0.26400E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21300E+01 -0.18838E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38762E+02  0.17900E+01  0.13074E+01   1403  0.00000E+00      0.000
     623.5000  0.00000E+00  0.00000E+00  0.56860E-06  0.00000E+00 -0.26418E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21314E+01 -0.18825E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38761E+02  0.17900E+01  0.13074E+01   1404  0.00000E+00      0.000
     624.0000  0.00000E+00  0.00000E+00 -0.36332E-06  0.00000E+00 -0.26433E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21327E+01 -0.18813E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38759E+02  0.17900E+01  0.13074E+01   1405  0.00000E+00      0.000
     624.5000  0.00000E+00  0.00000E+00 -0.14090E-06  0.00000E+00 -0.26446E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21340E+01 -0.18802E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38758E+02  0.17900E+01  0.13074E+01   1406  0.00000E+00      0.000
     625.0000  0.00000E+00  0.00000E+00  0.57127E-07  0.00000E+00 -0.26458E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21353E+01 -0.18792E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38757E+02  0.17900E+01  0.13074E+01   1407  0.00000E+00      0.000
     625.5000  0.00000E+00  0.00000E+00  0.23332E-06  0.00000E+00 -0.26467E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21366E+01 -0.18783E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38755E+02  0.17900E+01  0.13074E+01   1408  0.00000E+00      0.000
     626.0000  0.00000E+00  0.00000E+00  0.39153E-06  0.00000E+00 -0.26475E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21380E+01 -0.18775E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38754E+02  0.17900E+01  0.13074E+01   1409  0.00000E+00      0.000
     626.5000  0.00000E+00  0.00000E+00  0.53686E-06  0.00000E+00 -0.26480E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21393E+01 -0.18767E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38753E+02  0.17900E+01  0.13074E+01   1410  0.00000E+00      0.000
     627.0000  0.00000E+00  0.00000E+00 -0.52277E-06  0.00000E+00 -0.26485E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21406E+01 -0.18760E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38751E+02  0.17900E+01  0.13074E+01   1411  0.00000E+00      0.000
     627.5000  0.00000E+00  0.00000E+00 -0.40267E-06  0.00000E+00 -0.26486E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21419E+01 -0.18754E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38750E+02  0.17900E+01  0.13074E+01   1412  0.00000E+00      0.000
     628.0000  0.00000E+00  0.00000E+00 -0.29534E-06  0.00000E+00 -0.26487E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21433E+01 -0.18749E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38749E+02  0.17900E+01  0.13074E+01   1413  0.00000E+00      0.000
     628.5000  0.00000E+00  0.00000E+00 -0.19570E-06  0.00000E+00 -0.26486E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21446E+01 -0.18744E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38747E+02  0.17900E+01  0.13074E+01   1414  0.00000E+00      0.000
     629.0000  0.00000E+00  0.00000E+00 -0.10494E-06  0.00000E+00 -0.26483E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21459E+01 -0.18739E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38746E+02  0.17900E+01  0.13074E+01   1415  0.00000E+00      0.000
     629.5000  0.00000E+00  0.00000E+00 -0.45956E-07  0.00000E+00 -0.26478E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21472E+01 -0.18735E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38745E+02  0.17900E+01  0.13074E+01   1416  0.00000E+00      0.000
     630.0000  0.00000E+00  0.00000E+00  0.25724E-07  0.00000E+00 -0.26472E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21486E+01 -0.18732E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38743E+02  0.17900E+01  0.13074E+01   1417  0.00000E+00      0.000
     630.5000  0.00000E+00  0.00000E+00  0.98632E-07  0.00000E+00 -0.26465E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21499E+01 -0.18729E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38742E+02  0.17900E+01  0.13074E+01   1418  0.00000E+00      0.000
     631.0000  0.00000E+00  0.00000E+00  0.17023E-06  0.00000E+00 -0.26457E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21512E+01 -0.18726E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38741E+02  0.17900E+01  0.13074E+01   1419  0.00000E+00      0.000
     631.5000  0.00000E+00  0.00000E+00  0.23669E-06  0.00000E+00 -0.26445E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21525E+01 -0.18723E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38739E+02  0.17900E+01  0.13074E+01   1420  0.00000E+00      0.000
     632.0000  0.00000E+00  0.00000E+00  0.29549E-06  0.00000E+00 -0.26433E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21539E+01 -0.18721E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38738E+02  0.17900E+01  0.13074E+01   1421  0.00000E+00      0.000
     632.5000  0.00000E+00  0.00000E+00  0.35298E-06  0.00000E+00 -0.26419E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21552E+01 -0.18719E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38737E+02  0.17900E+01  0.13074E+01   1422  0.00000E+00      0.000
     633.0000  0.00000E+00  0.00000E+00  0.40662E-06  0.00000E+00 -0.26404E-02 -0.48260E+00  0.00000E+00 -0.48259E+00  0.00000E+00 -0.21565E+01 -0.18717E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38735E+02  0.17900E+01  0.13074E+01   1423  0.00000E+00      0.000
     633.5000  0.24000E-02  0.00000E+00  0.24006E-02  0.00000E+00 -0.26387E-02 -0.48140E+00  0.00000E+00 -0.48139E+00  0.00000E+00 -0.21578E+01 -0.18860E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38733E+02  0.17900E+01  0.13086E+01   1424  0.00000E+00      0.000
     634.0000  0.24000E-02  0.00000E+00  0.24005E-02  0.00000E+00 -0.26370E-02 -0.48020E+00  0.00000E+00 -0.48019E+00  0.00000E+00 -0.21591E+01 -0.18917E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38730E+02  0.17900E+01  0.13098E+01   1425  0.00000E+00      0.000
     634.5000  0.39000E-02  0.00000E+00  0.38994E-02  0.00000E+00 -0.26350E-02 -0.47825E+00  0.00000E+00 -0.47824E+00  0.00000E+00 -0.21604E+01 -0.19066E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38727E+02  0.17900E+01  0.13118E+01   1426  0.00000E+00      0.000
     635.0000  0.39000E-02  0.00000E+00  0.39002E-02  0.00000E+00 -0.26329E-02 -0.47630E+00  0.00000E+00 -0.47629E+00  0.00000E+00 -0.21618E+01 -0.19145E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38724E+02  0.17900E+01  0.13137E+01   1427  0.00000E+00      0.000
     635.5000  0.74000E-02  0.00000E+00  0.73997E-02  0.00000E+00 -0.26307E-02 -0.47260E+00  0.00000E+00 -0.47259E+00  0.00000E+00 -0.21631E+01 -0.19433E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38719E+02  0.17900E+01  0.13174E+01   1428  0.00000E+00      0.000
     636.0000  0.74000E-02  0.00000E+00  0.73997E-02  0.00000E+00 -0.26283E-02 -0.46890E+00  0.00000E+00 -0.46889E+00  0.00000E+00 -0.21644E+01 -0.19598E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38714E+02  0.17900E+01  0.13211E+01   1429  0.00000E+00      0.000
     636.5000  0.11100E-01  0.00000E+00  0.11100E-01  0.00000E+00 -0.26258E-02 -0.46335E+00  0.00000E+00 -0.46334E+00  0.00000E+00 -0.21657E+01 -0.19975E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38707E+02  0.17900E+01  0.13267E+01   1430  0.00000E+00      0.000
     637.0000  0.11100E-01  0.00000E+00  0.11100E-01  0.00000E+00 -0.26233E-02 -0.45780E+00  0.00000E+00 -0.45779E+00  0.00000E+00 -0.21670E+01 -0.20210E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38700E+02  0.17900E+01  0.13322E+01   1431  0.00000E+00      0.000
     637.5000  0.11100E-01  0.00000E+00  0.11100E-01  0.00000E+00 -0.26205E-02 -0.45225E+00  0.00000E+00 -0.45224E+00  0.00000E+00 -0.21683E+01 -0.20417E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38693E+02  0.17900E+01  0.13378E+01   1432  0.00000E+00      0.000
     638.0000  0.11100E-01  0.00000E+00  0.11100E-01  0.00000E+00 -0.26176E-02 -0.44670E+00  0.00000E+00 -0.44669E+00  0.00000E+00 -0.21696E+01 -0.20597E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38686E+02  0.17900E+01  0.13433E+01   1433  0.00000E+00      0.000
     638.5000  0.76000E-02  0.00000E+00  0.75999E-02  0.00000E+00 -0.26147E-02 -0.44290E+00  0.00000E+00 -0.44289E+00  0.00000E+00 -0.21709E+01 -0.20532E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38681E+02  0.17900E+01  0.13471E+01   1434  0.00000E+00      0.000
     639.0000  0.76000E-02  0.00000E+00  0.76000E-02  0.00000E+00 -0.26116E-02 -0.43910E+00  0.00000E+00 -0.43909E+00  0.00000E+00 -0.21723E+01 -0.20568E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38676E+02  0.17900E+01  0.13509E+01   1435  0.00000E+00      0.000
     639.5000  0.28000E-02  0.00000E+00  0.27999E-02  0.00000E+00 -0.26084E-02 -0.43770E+00  0.00000E+00 -0.43769E+00  0.00000E+00 -0.21736E+01 -0.20307E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38673E+02  0.17900E+01  0.13523E+01   1436  0.00000E+00      0.000
     640.0000  0.28000E-02  0.00000E+00  0.27996E-02  0.00000E+00 -0.26051E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21749E+01 -0.20216E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38671E+02  0.17900E+01  0.13537E+01   1437  0.00000E+00      0.000
     640.5000  0.00000E+00  0.00000E+00  0.13789E-06  0.00000E+00 -0.26016E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21762E+01 -0.19972E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38669E+02  0.17900E+01  0.13537E+01   1438  0.00000E+00      0.000
     641.0000  0.00000E+00  0.00000E+00 -0.14949E-06  0.00000E+00 -0.25981E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21775E+01 -0.19866E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38668E+02  0.17900E+01  0.13537E+01   1439  0.00000E+00      0.000
     641.5000  0.00000E+00  0.00000E+00  0.35674E-06  0.00000E+00 -0.25945E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21788E+01 -0.19773E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38667E+02  0.17900E+01  0.13537E+01   1440  0.00000E+00      0.000
     642.0000  0.00000E+00  0.00000E+00 -0.12355E-06  0.00000E+00 -0.25907E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21800E+01 -0.19707E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38666E+02  0.17900E+01  0.13537E+01   1441  0.00000E+00      0.000
     642.5000  0.00000E+00  0.00000E+00  0.19915E-06  0.00000E+00 -0.25869E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21813E+01 -0.19651E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38664E+02  0.17900E+01  0.13537E+01   1442  0.00000E+00      0.000
     643.0000  0.00000E+00  0.00000E+00 -0.33089E-06  0.00000E+00 -0.25830E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21826E+01 -0.19605E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38663E+02  0.17900E+01  0.13537E+01   1443  0.00000E+00      0.000
     643.5000  0.00000E+00  0.00000E+00 -0.12991E-06  0.00000E+00 -0.25789E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21839E+01 -0.19566E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38662E+02  0.17900E+01  0.13537E+01   1444  0.00000E+00      0.000
     644.0000  0.00000E+00  0.00000E+00 -0.23005E-06  0.00000E+00 -0.25748E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21852E+01 -0.19531E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38660E+02  0.17900E+01  0.13537E+01   1445  0.00000E+00      0.000
     644.5000  0.00000E+00  0.00000E+00 -0.52590E-06  0.00000E+00 -0.25706E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21865E+01 -0.19501E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38659E+02  0.17900E+01  0.13537E+01   1446  0.00000E+00      0.000
     645.0000  0.00000E+00  0.00000E+00  0.12851E-06  0.00000E+00 -0.25664E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21878E+01 -0.19475E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38658E+02  0.17900E+01  0.13537E+01   1447  0.00000E+00      0.000
     645.5000  0.00000E+00  0.00000E+00 -0.42682E-06  0.00000E+00 -0.25620E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21891E+01 -0.19451E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38657E+02  0.17900E+01  0.13537E+01   1448  0.00000E+00      0.000
     646.0000  0.00000E+00  0.00000E+00  0.32180E-07  0.00000E+00 -0.25575E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21903E+01 -0.19430E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38655E+02  0.17900E+01  0.13537E+01   1449  0.00000E+00      0.000
     646.5000  0.00000E+00  0.00000E+00  0.42660E-06  0.00000E+00 -0.25530E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21916E+01 -0.19411E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38654E+02  0.17900E+01  0.13537E+01   1450  0.00000E+00      0.000
     647.0000  0.00000E+00  0.00000E+00 -0.33798E-06  0.00000E+00 -0.25483E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21929E+01 -0.19393E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38653E+02  0.17900E+01  0.13537E+01   1451  0.00000E+00      0.000
     647.5000  0.00000E+00  0.00000E+00 -0.42563E-07  0.00000E+00 -0.25437E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21942E+01 -0.19378E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38651E+02  0.17900E+01  0.13537E+01   1452  0.00000E+00      0.000
     648.0000  0.00000E+00  0.00000E+00  0.21676E-06  0.00000E+00 -0.25389E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21954E+01 -0.19363E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38650E+02  0.17900E+01  0.13537E+01   1453  0.00000E+00      0.000
     648.5000  0.00000E+00  0.00000E+00  0.44769E-06  0.00000E+00 -0.25342E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21967E+01 -0.19350E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38649E+02  0.17900E+01  0.13537E+01   1454  0.00000E+00      0.000
     649.0000  0.00000E+00  0.00000E+00 -0.46156E-06  0.00000E+00 -0.25293E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21980E+01 -0.19338E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38648E+02  0.17900E+01  0.13537E+01   1455  0.00000E+00      0.000
     649.5000  0.00000E+00  0.00000E+00 -0.27856E-06  0.00000E+00 -0.25244E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.21992E+01 -0.19327E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38646E+02  0.17900E+01  0.13537E+01   1456  0.00000E+00      0.000
     650.0000  0.00000E+00  0.00000E+00 -0.11482E-06  0.00000E+00 -0.25193E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22005E+01 -0.19316E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38645E+02  0.17900E+01  0.13537E+01   1457  0.00000E+00      0.000
     650.5000  0.00000E+00  0.00000E+00  0.34752E-07  0.00000E+00 -0.25143E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22017E+01 -0.19307E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38644E+02  0.17900E+01  0.13537E+01   1458  0.00000E+00      0.000
     651.0000  0.00000E+00  0.00000E+00  0.16891E-06  0.00000E+00 -0.25092E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22030E+01 -0.19298E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38643E+02  0.17900E+01  0.13537E+01   1459  0.00000E+00      0.000
     651.5000  0.00000E+00  0.00000E+00  0.29402E-06  0.00000E+00 -0.25041E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22042E+01 -0.19290E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38641E+02  0.17900E+01  0.13537E+01   1460  0.00000E+00      0.000
     652.0000  0.00000E+00  0.00000E+00  0.40374E-06  0.00000E+00 -0.24988E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22055E+01 -0.19283E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38640E+02  0.17900E+01  0.13537E+01   1461  0.00000E+00      0.000
     652.5000  0.00000E+00  0.00000E+00  0.50953E-06  0.00000E+00 -0.24935E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22067E+01 -0.19276E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38639E+02  0.17900E+01  0.13537E+01   1462  0.00000E+00      0.000
     653.0000  0.00000E+00  0.00000E+00 -0.51939E-06  0.00000E+00 -0.24883E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22080E+01 -0.19269E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38638E+02  0.17900E+01  0.13537E+01   1463  0.00000E+00      0.000
     653.5000  0.00000E+00  0.00000E+00 -0.43239E-06  0.00000E+00 -0.24829E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22092E+01 -0.19263E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38636E+02  0.17900E+01  0.13537E+01   1464  0.00000E+00      0.000
     654.0000  0.00000E+00  0.00000E+00 -0.35178E-06  0.00000E+00 -0.24774E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22105E+01 -0.19257E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38635E+02  0.17900E+01  0.13537E+01   1465  0.00000E+00      0.000
     654.5000  0.00000E+00  0.00000E+00 -0.27629E-06  0.00000E+00 -0.24719E-02 -0.43630E+00  0.00000E+00 -0.43629E+00  0.00000E+00 -0.22117E+01 -0.19252E+03  0.00000E+00 -0.11009E+03  0.00000E+00  0.00000E+00  0.38634E+02  0.17900E+01  0.13537E+01   1466  0.00000E+00      0.000
