 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15. 4.    Time:  12:27: 6
 Units: L = cm   , T = hours, M = mmol 



                               Node( 32)

         time         h        theta    Temp   
       4099.0000     -283.00  0.3292   20.000
       4099.5000     -284.96  0.3285   20.000
       4100.0000     -286.68  0.3279   20.000
       4100.5000     -288.15  0.3274   20.000
       4101.0000     -289.39  0.3269   20.000
       4101.5000     -290.39  0.3266   20.000
       4102.0000     -291.23  0.3263   20.000
       4102.5000     -291.89  0.3261   20.000
       4103.0000     -292.41  0.3259   20.000
       4103.5000     -292.81  0.3258   20.000
       4104.0000     -293.12  0.3257   20.000
       4104.5000     -293.35  0.3256   20.000
       4105.0000     -293.52  0.3255   20.000
       4105.5000     -293.64  0.3255   20.000
       4106.0000     -293.72  0.3255   20.000
       4106.5000     -293.76  0.3255   20.000
       4107.0000     -293.77  0.3255   20.000
       4107.5000     -293.75  0.3255   20.000
       4108.0000     -293.46  0.3256   20.000
       4108.5000     -292.70  0.3258   20.000
       4109.0000     -291.06  0.3264   20.000
       4109.5000     -288.49  0.3273   20.000
       4110.0000     -285.31  0.3283   20.000
       4110.5000     -282.09  0.3295   20.000
       4111.0000     -279.30  0.3306   20.000
       4111.5000     -277.41  0.3313   20.000
       4112.0000     -276.53  0.3316   20.000
       4112.5000     -276.73  0.3315   20.000
       4113.0000     -277.59  0.3312   20.000
       4113.5000     -278.68  0.3308   20.000
       4114.0000     -279.14  0.3306   20.000
       4114.5000     -277.21  0.3314   20.000
       4115.0000     -270.72  0.3338   20.000
       4115.5000     -261.88  0.3371   20.000
       4116.0000     -256.13  0.3393   20.000
       4116.5000     -254.17  0.3400   20.000
       4117.0000     -254.55  0.3399   20.000
       4117.5000     -256.61  0.3391   20.000
       4118.0000     -259.44  0.3380   20.000
       4118.5000     -262.63  0.3368   20.000
       4119.0000     -265.97  0.3356   20.000
       4119.5000     -269.31  0.3343   20.000
       4120.0000     -272.58  0.3331   20.000
       4120.5000     -275.73  0.3319   20.000
       4121.0000     -278.76  0.3308   20.000
       4121.5000     -281.72  0.3297   20.000
       4122.0000     -284.38  0.3287   20.000
       4122.5000     -286.48  0.3279   20.000
       4123.0000     -287.74  0.3275   20.000
       4123.5000     -288.05  0.3274   20.000
       4124.0000     -287.81  0.3275   20.000
       4124.5000     -287.42  0.3276   20.000
       4125.0000     -287.04  0.3277   20.000
       4125.5000     -286.71  0.3279   20.000
       4126.0000     -286.40  0.3280   20.000
       4126.5000     -286.13  0.3281   20.000
       4127.0000     -285.87  0.3281   20.000
       4127.5000     -285.63  0.3282   20.000
       4128.0000     -285.39  0.3283   20.000
       4128.5000     -285.15  0.3284   20.000
       4129.0000     -284.92  0.3285   20.000
       4129.5000     -284.69  0.3285   20.000
       4130.0000     -284.47  0.3286   20.000
       4130.5000     -284.24  0.3287   20.000
       4131.0000     -284.02  0.3288   20.000
       4131.5000     -283.80  0.3289   20.000
       4132.0000     -283.58  0.3290   20.000
       4132.5000     -283.36  0.3290   20.000
       4133.0000     -283.16  0.3291   20.000
       4133.5000     -283.00  0.3292   20.000
       4134.0000     -282.91  0.3292   20.000
       4134.5000     -282.90  0.3292   20.000
       4135.0000     -283.02  0.3292   20.000
       4135.5000     -283.30  0.3291   20.000
       4136.0000     -283.77  0.3289   20.000
       4136.5000     -284.47  0.3286   20.000
       4137.0000     -285.45  0.3283   20.000
       4137.5000     -286.68  0.3279   20.000
       4138.0000     -288.13  0.3274   20.000
       4138.5000     -289.68  0.3268   20.000
       4139.0000     -291.33  0.3263   20.000
       4139.5000     -293.01  0.3257   20.000
       4140.0000     -294.71  0.3251   20.000
       4140.5000     -296.44  0.3246   20.000
       4141.0000     -298.21  0.3240   20.000
       4141.5000     -300.03  0.3233   20.000
       4142.0000     -301.91  0.3227   20.000
       4142.5000     -303.85  0.3220   20.000
       4143.0000     -305.84  0.3214   20.000
       4143.5000     -307.86  0.3207   20.000
       4144.0000     -309.92  0.3200   20.000
       4144.5000     -311.99  0.3193   20.000
       4145.0000     -314.06  0.3186   20.000
       4145.5000     -316.12  0.3179   20.000
       4146.0000     -318.15  0.3172   20.000
       4146.5000     -320.14  0.3165   20.000
       4147.0000     -322.07  0.3159   20.000
       4147.5000     -323.97  0.3152   20.000
       4148.0000     -325.79  0.3146   20.000
       4148.5000     -327.53  0.3140   20.000
       4149.0000     -329.20  0.3135   20.000
       4149.5000     -330.73  0.3131   20.000
       4150.0000     -332.14  0.3126   20.000
       4150.5000     -333.38  0.3123   20.000
       4151.0000     -334.46  0.3119   20.000
       4151.5000     -335.40  0.3116   20.000
       4152.0000     -336.18  0.3114   20.000
       4152.5000     -336.85  0.3112   20.000
       4153.0000     -337.39  0.3110   20.000
       4153.5000     -337.81  0.3109   20.000
       4154.0000     -338.13  0.3108   20.000
       4154.5000     -338.34  0.3108   20.000
       4155.0000     -338.46  0.3107   20.000
       4155.5000     -338.50  0.3107   20.000
       4156.0000     -338.46  0.3107   20.000
       4156.5000     -338.36  0.3108   20.000
       4157.0000     -338.20  0.3108   20.000
       4157.5000     -337.99  0.3109   20.000
       4158.0000     -337.75  0.3109   20.000
       4158.5000     -337.52  0.3110   20.000
       4159.0000     -337.32  0.3111   20.000
       4159.5000     -337.16  0.3111   20.000
       4160.0000     -337.05  0.3112   20.000
       4160.5000     -336.99  0.3112   20.000
       4161.0000     -337.01  0.3112   20.000
       4161.5000     -337.11  0.3111   20.000
       4162.0000     -337.30  0.3111   20.000
       4162.5000     -337.61  0.3110   20.000
       4163.0000     -338.02  0.3109   20.000
       4163.5000     -338.59  0.3107   20.000
       4164.0000     -339.30  0.3105   20.000
       4164.5000     -340.17  0.3102   20.000
       4165.0000     -341.20  0.3099   20.000
       4165.5000     -342.35  0.3096   20.000
       4166.0000     -343.57  0.3092   20.000
       4166.5000     -344.85  0.3088   20.000
       4167.0000     -346.14  0.3084   20.000
       4167.5000     -347.44  0.3080   20.000
       4168.0000     -348.74  0.3076   20.000
       4168.5000     -350.02  0.3073   20.000
       4169.0000     -351.28  0.3069   20.000
       4169.5000     -352.52  0.3065   20.000
       4170.0000     -353.73  0.3061   20.000
       4170.5000     -354.91  0.3058   20.000
       4171.0000     -356.06  0.3054   20.000
       4171.5000     -357.17  0.3051   20.000
       4172.0000     -358.28  0.3048   20.000
       4172.5000     -359.36  0.3044   20.000
       4173.0000     -360.41  0.3041   20.000
       4173.5000     -361.43  0.3038   20.000
       4174.0000     -362.42  0.3035   20.000
       4174.5000     -363.36  0.3032   20.000
       4175.0000     -364.26  0.3030   20.000
       4175.5000     -365.10  0.3027   20.000
       4176.0000     -365.88  0.3025   20.000
       4176.5000     -366.58  0.3023   20.000
       4177.0000     -367.21  0.3021   20.000
       4177.5000     -367.76  0.3019   20.000
       4178.0000     -368.25  0.3018   20.000
       4178.5000     -368.65  0.3016   20.000
       4179.0000     -368.99  0.3015   20.000
       4179.5000     -369.25  0.3015   20.000
       4180.0000     -369.45  0.3014   20.000
       4180.5000     -369.58  0.3014   20.000
       4181.0000     -369.65  0.3013   20.000
       4181.5000     -369.67  0.3013   20.000
       4182.0000     -369.64  0.3014   20.000
       4182.5000     -369.58  0.3014   20.000
       4183.0000     -369.52  0.3014   20.000
       4183.5000     -369.50  0.3014   20.000
       4184.0000     -369.52  0.3014   20.000
       4184.5000     -369.60  0.3014   20.000
       4185.0000     -369.76  0.3013   20.000
       4185.5000     -370.03  0.3012   20.000
       4186.0000     -370.39  0.3011   20.000
       4186.5000     -370.86  0.3010   20.000
       4187.0000     -371.43  0.3008   20.000
       4187.5000     -372.06  0.3006   20.000
       4188.0000     -372.75  0.3004   20.000
       4188.5000     -373.47  0.3002   20.000
       4189.0000     -374.21  0.3000   20.000
       4189.5000     -374.96  0.2998   20.000
       4190.0000     -375.71  0.2995   20.000
       4190.5000     -376.47  0.2993   20.000
       4191.0000     -377.25  0.2991   20.000
       4191.5000     -378.02  0.2989   20.000
       4192.0000     -378.77  0.2987   20.000
       4192.5000     -379.52  0.2985   20.000
       4193.0000     -380.26  0.2983   20.000
       4193.5000     -381.00  0.2981   20.000
       4194.0000     -381.72  0.2979   20.000
       4194.5000     -382.43  0.2977   20.000
       4195.0000     -383.12  0.2976   20.000
       4195.5000     -383.82  0.2974   20.000
       4196.0000     -384.49  0.2972   20.000
       4196.5000     -385.15  0.2970   20.000
       4197.0000     -385.80  0.2968   20.000
       4197.5000     -386.44  0.2967   20.000
       4198.0000     -387.06  0.2965   20.000
       4198.5000     -387.68  0.2964   20.000
       4199.0000     -388.27  0.2962   20.000
       4199.5000     -388.84  0.2961   20.000
       4200.0000     -389.39  0.2959   20.000
       4200.5000     -389.90  0.2958   20.000
       4201.0000     -390.39  0.2956   20.000
       4201.5000     -390.83  0.2955   20.000
       4202.0000     -391.24  0.2954   20.000
       4202.5000     -391.60  0.2953   20.000
       4203.0000     -391.92  0.2952   20.000
       4203.5000     -392.19  0.2952   20.000
       4204.0000     -392.42  0.2951   20.000
       4204.5000     -392.60  0.2951   20.000
       4205.0000     -392.73  0.2950   20.000
       4205.5000     -392.82  0.2950   20.000
       4206.0000     -392.86  0.2950   20.000
       4206.5000     -392.87  0.2950   20.000
       4207.0000     -392.86  0.2950   20.000
       4207.5000     -392.85  0.2950   20.000
       4208.0000     -392.86  0.2950   20.000
       4208.5000     -392.88  0.2950   20.000
       4209.0000     -392.93  0.2950   20.000
       4209.5000     -393.04  0.2949   20.000
       4210.0000     -393.21  0.2949   20.000
       4210.5000     -393.45  0.2948   20.000
       4211.0000     -393.73  0.2948   20.000
       4211.5000     -394.05  0.2947   20.000
       4212.0000     -394.42  0.2946   20.000
       4212.5000     -394.81  0.2945   20.000
       4213.0000     -395.23  0.2944   20.000
       4213.5000     -395.67  0.2943   20.000
       4214.0000     -396.12  0.2941   20.000
       4214.5000     -396.59  0.2940   20.000
       4215.0000     -397.06  0.2939   20.000
       4215.5000     -397.54  0.2938   20.000
       4216.0000     -398.02  0.2936   20.000
       4216.5000     -398.50  0.2935   20.000
       4217.0000     -398.98  0.2934   20.000
       4217.5000     -399.45  0.2933   20.000
       4218.0000     -399.93  0.2931   20.000
       4218.5000     -400.39  0.2930   20.000
       4219.0000     -400.86  0.2929   20.000
       4219.5000     -401.32  0.2928   20.000
       4220.0000     -401.78  0.2927   20.000
       4220.5000     -402.23  0.2925   20.000
       4221.0000     -402.68  0.2924   20.000
       4221.5000     -403.12  0.2923   20.000
       4222.0000     -403.56  0.2922   20.000
       4222.5000     -403.99  0.2921   20.000
       4223.0000     -404.41  0.2920   20.000
       4223.5000     -404.82  0.2919   20.000
       4224.0000     -405.22  0.2918   20.000
       4224.5000     -405.59  0.2917   20.000
       4225.0000     -405.95  0.2916   20.000
       4225.5000     -406.28  0.2915   20.000
       4226.0000     -406.59  0.2914   20.000
       4226.5000     -406.87  0.2913   20.000
       4227.0000     -407.11  0.2913   20.000
       4227.5000     -407.33  0.2912   20.000
       4228.0000     -407.51  0.2912   20.000
       4228.5000     -407.66  0.2911   20.000
       4229.0000     -407.77  0.2911   20.000
       4229.5000     -407.85  0.2911   20.000
       4230.0000     -407.89  0.2911   20.000
       4230.5000     -407.91  0.2910   20.000
       4231.0000     -407.89  0.2911   20.000
       4231.5000     -407.86  0.2911   20.000
       4232.0000     -407.82  0.2911   20.000
       4232.5000     -407.78  0.2911   20.000
       4233.0000     -407.75  0.2911   20.000
       4233.5000     -407.74  0.2911   20.000
       4234.0000     -407.77  0.2911   20.000
       4234.5000     -407.85  0.2911   20.000
       4235.0000     -407.96  0.2910   20.000
       4235.5000     -408.12  0.2910   20.000
       4236.0000     -408.32  0.2909   20.000
       4236.5000     -408.54  0.2909   20.000
       4237.0000     -408.80  0.2908   20.000
       4237.5000     -409.08  0.2907   20.000
       4238.0000     -409.37  0.2907   20.000
       4238.5000     -409.69  0.2906   20.000
       4239.0000     -410.01  0.2905   20.000
       4239.5000     -410.36  0.2904   20.000
       4240.0000     -410.71  0.2903   20.000
       4240.5000     -411.06  0.2902   20.000
       4241.0000     -411.42  0.2901   20.000
       4241.5000     -411.78  0.2900   20.000
       4242.0000     -412.14  0.2899   20.000
       4242.5000     -412.50  0.2898   20.000
       4243.0000     -412.85  0.2898   20.000
       4243.5000     -413.21  0.2897   20.000
       4244.0000     -413.56  0.2896   20.000
       4244.5000     -413.92  0.2895   20.000
       4245.0000     -414.27  0.2894   20.000
       4245.5000     -414.61  0.2893   20.000
       4246.0000     -414.96  0.2892   20.000
       4246.5000     -415.30  0.2891   20.000
       4247.0000     -415.63  0.2890   20.000
       4247.5000     -415.96  0.2889   20.000
       4248.0000     -416.23  0.2889   20.000
       4248.5000     -416.31  0.2888   20.000
       4249.0000     -416.17  0.2889   20.000
       4249.5000     -415.83  0.2890   20.000
       4250.0000     -415.25  0.2891   20.000
       4250.5000     -414.50  0.2893   20.000
       4251.0000     -413.62  0.2895   20.000
       4251.5000     -412.63  0.2898   20.000
       4252.0000     -411.60  0.2901   20.000
       4252.5000     -410.54  0.2904   20.000
       4253.0000     -409.47  0.2906   20.000
       4253.5000     -408.43  0.2909   20.000
       4254.0000     -407.43  0.2912   20.000
       4254.5000     -406.49  0.2914   20.000
       4255.0000     -405.62  0.2916   20.000
       4255.5000     -404.84  0.2919   20.000
       4256.0000     -404.18  0.2920   20.000
       4256.5000     -403.59  0.2922   20.000
       4257.0000     -403.13  0.2923   20.000
       4257.5000     -402.76  0.2924   20.000
       4258.0000     -402.51  0.2925   20.000
       4258.5000     -402.33  0.2925   20.000
       4259.0000     -402.24  0.2925   20.000
       4259.5000     -402.25  0.2925   20.000
       4260.0000     -402.36  0.2925   20.000
       4260.5000     -402.57  0.2924   20.000
       4261.0000     -402.86  0.2924   20.000
       4261.5000     -403.23  0.2923   20.000
       4262.0000     -403.64  0.2922   20.000
       4262.5000     -404.10  0.2920   20.000
       4263.0000     -404.59  0.2919   20.000
       4263.5000     -405.10  0.2918   20.000
       4264.0000     -223.53  0.3523   20.000
       4264.5000     -100.48  0.4086   20.000
       4265.0000      -88.26  0.4142   20.000
       4265.5000      -84.05  0.4161   20.000
       4266.0000      -78.67  0.4185   20.000
       4266.5000      -90.56  0.4132   20.000
       4267.0000     -101.36  0.4082   20.000
       4267.5000     -110.22  0.4040   20.000
       4268.0000     -117.59  0.4005   20.000
       4268.5000     -123.62  0.3977   20.000
       4269.0000     -128.65  0.3953   20.000
       4269.5000     -132.88  0.3933   20.000
       4270.0000     -136.63  0.3915   20.000
       4270.5000     -140.00  0.3899   20.000
       4271.0000     -143.09  0.3884   20.000
       4271.5000     -145.91  0.3871   20.000
       4272.0000     -148.48  0.3859   20.000
       4272.5000     -150.88  0.3847   20.000
       4273.0000     -153.10  0.3837   20.000
       4273.5000     -155.17  0.3827   20.000
       4274.0000     -157.11  0.3818   20.000
       4274.5000     -158.94  0.3809   20.000
       4275.0000     -160.66  0.3801   20.000
       4275.5000     -162.29  0.3794   20.000
       4276.0000     -163.85  0.3786   20.000
       4276.5000     -165.41  0.3779   20.000
       4277.0000     -166.93  0.3772   20.000
       4277.5000     -168.51  0.3765   20.000
       4278.0000     -170.07  0.3758   20.000
       4278.5000     -171.77  0.3750   20.000
       4279.0000     -173.57  0.3742   20.000
       4279.5000     -175.49  0.3733   20.000
       4280.0000     -177.50  0.3724   20.000
       4280.5000     -179.54  0.3715   20.000
       4281.0000     -181.58  0.3705   20.000
       4281.5000     -183.73  0.3696   20.000
       4282.0000     -185.99  0.3685   20.000
       4282.5000     -188.30  0.3675   20.000
       4283.0000     -190.63  0.3665   20.000
       4283.5000     -193.08  0.3654   20.000
       4284.0000     -195.69  0.3643   20.000
       4284.5000     -198.69  0.3629   20.000
       4285.0000     -202.09  0.3615   20.000
       4285.5000     -205.79  0.3599   20.000
       4286.0000     -209.59  0.3582   20.000
       4286.5000     -213.51  0.3565   20.000
       4287.0000     -217.52  0.3548   20.000
       4287.5000     -221.47  0.3532   20.000
       4288.0000     -225.32  0.3516   20.000
       4288.5000     -229.00  0.3501   20.000
       4289.0000     -232.53  0.3487   20.000
       4289.5000     -235.84  0.3473   20.000
       4290.0000     -238.94  0.3460   20.000
       4290.5000     -241.76  0.3449   20.000
       4291.0000     -244.30  0.3438   20.000
       4291.5000     -246.50  0.3429   20.000
       4292.0000     -248.30  0.3422   20.000
       4292.5000     -249.70  0.3417   20.000
       4293.0000     -250.73  0.3413   20.000
       4293.5000     -251.43  0.3410   20.000
       4294.0000     -251.86  0.3409   20.000
       4294.5000     -252.08  0.3408   20.000
       4295.0000     -252.15  0.3408   20.000
       4295.5000     -252.08  0.3408   20.000
       4296.0000     -251.93  0.3409   20.000
       4296.5000     -251.70  0.3409   20.000
       4297.0000     -251.43  0.3410   20.000
       4297.5000     -251.11  0.3412   20.000
       4298.0000     -250.77  0.3413   20.000
       4298.5000     -250.41  0.3414   20.000
       4299.0000     -250.03  0.3416   20.000
       4299.5000     -249.66  0.3417   20.000
       4300.0000     -249.28  0.3419   20.000
       4300.5000     -248.90  0.3420   20.000
       4301.0000     -248.53  0.3421   20.000
       4301.5000     -248.23  0.3422   20.000
       4302.0000     -248.08  0.3423   20.000
       4302.5000     -248.16  0.3423   20.000
       4303.0000     -248.53  0.3421   20.000
       4303.5000     -249.26  0.3419   20.000
       4304.0000     -250.37  0.3414   20.000
       4304.5000     -251.88  0.3409   20.000
       4305.0000     -253.75  0.3402   20.000
       4305.5000     -255.95  0.3393   20.000
       4306.0000     -258.38  0.3384   20.000
       4306.5000     -261.02  0.3374   20.000
       4307.0000     -263.76  0.3364   20.000
       4307.5000     -266.61  0.3353   20.000
       4308.0000     -269.53  0.3342   20.000
       4308.5000     -272.44  0.3332   20.000
       4309.0000     -275.31  0.3321   20.000
       4309.5000     -278.09  0.3310   20.000
       4310.0000     -280.76  0.3300   20.000
       4310.5000     -283.35  0.3291   20.000
       4311.0000     -285.84  0.3282   20.000
       4311.5000     -288.21  0.3273   20.000
       4312.0000     -290.49  0.3266   20.000
       4312.5000     -292.65  0.3258   20.000
       4313.0000     -294.72  0.3251   20.000
       4313.5000     -296.72  0.3245   20.000
       4314.0000     -298.63  0.3238   20.000
       4314.5000     -300.48  0.3232   20.000
       4315.0000     -302.25  0.3226   20.000
       4315.5000     -303.97  0.3220   20.000
       4316.0000     -305.64  0.3214   20.000
       4316.5000     -307.24  0.3209   20.000
       4317.0000     -308.75  0.3204   20.000
       4317.5000     -310.17  0.3199   20.000
       4318.0000     -311.48  0.3195   20.000
       4318.5000     -312.62  0.3191   20.000
       4319.0000     -313.62  0.3187   20.000
       4319.5000     -314.47  0.3184   20.000
       4320.0000     -315.18  0.3182   20.000
       4320.5000     -315.75  0.3180   20.000
       4321.0000     -316.19  0.3179   20.000
       4321.5000     -316.49  0.3178   20.000
       4322.0000     -316.69  0.3177   20.000
       4322.5000     -316.79  0.3177   20.000
       4323.0000     -316.79  0.3177   20.000
       4323.5000     -316.70  0.3177   20.000
       4324.0000     -316.53  0.3177   20.000
       4324.5000     -316.29  0.3178   20.000
       4325.0000     -315.98  0.3179   20.000
       4325.5000     -315.63  0.3180   20.000
       4326.0000     -315.26  0.3182   20.000
       4326.5000     -314.91  0.3183   20.000
       4327.0000     -314.61  0.3184   20.000
       4327.5000     -314.45  0.3185   20.000
       4328.0000     -314.46  0.3184   20.000
       4328.5000     -314.71  0.3184   20.000
       4329.0000     -315.14  0.3182   20.000
       4329.5000     -315.80  0.3180   20.000
       4330.0000     -316.66  0.3177   20.000
       4330.5000     -317.71  0.3173   20.000
       4331.0000     -318.93  0.3169   20.000
       4331.5000     -320.26  0.3165   20.000
       4332.0000     -321.64  0.3160   20.000
       4332.5000     -323.07  0.3155   20.000
       4333.0000     -324.52  0.3150   20.000
       4333.5000     -325.95  0.3145   20.000
       4334.0000     -327.36  0.3141   20.000
       4334.5000     -328.77  0.3136   20.000
       4335.0000     -330.13  0.3132   20.000
       4335.5000     -331.46  0.3128   20.000
       4336.0000     -332.75  0.3124   20.000
       4336.5000     -334.02  0.3121   20.000
       4337.0000     -335.24  0.3117   20.000
       4337.5000     -336.43  0.3113   20.000
       4338.0000     -337.58  0.3110   20.000
       4338.5000     -338.71  0.3107   20.000
       4339.0000     -339.80  0.3103   20.000
       4339.5000     -340.88  0.3100   20.000
       4340.0000     -341.92  0.3097   20.000
       4340.5000     -342.94  0.3094   20.000
       4341.0000     -343.94  0.3091   20.000
       4341.5000     -344.90  0.3088   20.000
       4342.0000     -345.83  0.3085   20.000
       4342.5000     -346.71  0.3082   20.000
       4343.0000     -347.53  0.3080   20.000
       4343.5000     -348.29  0.3078   20.000
       4344.0000     -348.98  0.3076   20.000
       4344.5000     -349.60  0.3074   20.000
       4345.0000     -350.14  0.3072   20.000
       4345.5000     -350.60  0.3071   20.000
       4346.0000     -350.98  0.3070   20.000
       4346.5000     -351.27  0.3069   20.000
       4347.0000     -351.50  0.3068   20.000
       4347.5000     -351.64  0.3068   20.000
       4348.0000     -351.72  0.3067   20.000
       4348.5000     -351.73  0.3067   20.000
       4349.0000     -351.67  0.3068   20.000
       4349.5000     -351.56  0.3068   20.000
       4350.0000     -351.39  0.3068   20.000
       4350.5000     -351.21  0.3069   20.000
       4351.0000     -351.03  0.3069   20.000
       4351.5000     -350.91  0.3070   20.000
       4352.0000     -350.84  0.3070   20.000
       4352.5000     -350.88  0.3070   20.000
       4353.0000     -351.02  0.3069   20.000
       4353.5000     -351.30  0.3069   20.000
       4354.0000     -351.71  0.3067   20.000
       4354.5000     -352.23  0.3066   20.000
       4355.0000     -352.85  0.3064   20.000
       4355.5000     -353.55  0.3062   20.000
       4356.0000     -354.31  0.3060   20.000
       4356.5000     -355.10  0.3057   20.000
       4357.0000     -355.92  0.3055   20.000
       4357.5000     -356.74  0.3052   20.000
       4358.0000     -357.56  0.3050   20.000
       4358.5000     -358.39  0.3047   20.000
       4359.0000     -359.22  0.3045   20.000
       4359.5000     -360.03  0.3042   20.000
       4360.0000     -360.84  0.3040   20.000
       4360.5000     -361.63  0.3038   20.000
       4361.0000     -362.41  0.3035   20.000
       4361.5000     -363.19  0.3033   20.000
       4362.0000     -363.96  0.3031   20.000
       4362.5000     -364.72  0.3028   20.000
       4363.0000     -365.46  0.3026   20.000
       4363.5000     -366.19  0.3024   20.000
       4364.0000     -366.91  0.3022   20.000
       4364.5000     -367.61  0.3020   20.000
       4365.0000     -368.30  0.3018   20.000
       4365.5000     -368.97  0.3016   20.000
       4366.0000     -369.63  0.3014   20.000
       4366.5000     -370.28  0.3012   20.000
       4367.0000     -370.89  0.3010   20.000
       4367.5000     -371.47  0.3008   20.000
       4368.0000     -372.00  0.3006   20.000
       4368.5000     -372.48  0.3005   20.000
       4369.0000     -372.92  0.3004   20.000
       4369.5000     -373.29  0.3003   20.000
       4370.0000     -373.62  0.3002   20.000
       4370.5000     -373.88  0.3001   20.000
       4371.0000     -374.09  0.3000   20.000
       4371.5000     -374.24  0.3000   20.000
       4372.0000     -374.34  0.2999   20.000
       4372.5000     -374.37  0.2999   20.000
       4373.0000     -374.36  0.2999   20.000
       4373.5000     -374.30  0.3000   20.000
       4374.0000     -374.19  0.3000   20.000
       4374.5000     -374.05  0.3000   20.000
       4375.0000     -373.91  0.3001   20.000
       4375.5000     -373.79  0.3001   20.000
       4376.0000     -373.70  0.3001   20.000
       4376.5000     -373.65  0.3001   20.000
       4377.0000     -373.67  0.3001   20.000
       4377.5000     -373.79  0.3001   20.000
       4378.0000     -373.99  0.3000   20.000
       4378.5000     -374.30  0.3000   20.000
       4379.0000     -374.68  0.2998   20.000
       4379.5000     -375.12  0.2997   20.000
       4380.0000     -375.61  0.2996   20.000
       4380.5000     -376.13  0.2994   20.000
       4381.0000     -376.69  0.2992   20.000
       4381.5000     -377.27  0.2991   20.000
       4382.0000     -377.85  0.2989   20.000
       4382.5000     -378.45  0.2988   20.000
       4383.0000     -379.04  0.2986   20.000
       4383.5000     -379.64  0.2985   20.000
       4384.0000     -380.24  0.2983   20.000
       4384.5000     -380.83  0.2982   20.000
       4385.0000     -381.42  0.2980   20.000
       4385.5000     -382.01  0.2978   20.000
       4386.0000     -382.58  0.2977   20.000
       4386.5000     -383.15  0.2975   20.000
       4387.0000     -383.72  0.2974   20.000
       4387.5000     -384.28  0.2972   20.000
       4388.0000     -384.83  0.2971   20.000
       4388.5000     -385.37  0.2970   20.000
       4389.0000     -385.90  0.2968   20.000
       4389.5000     -386.43  0.2967   20.000
       4390.0000     -386.94  0.2965   20.000
       4390.5000     -387.44  0.2964   20.000
       4391.0000     -387.94  0.2963   20.000
       4391.5000     -388.41  0.2962   20.000
       4392.0000     -388.87  0.2960   20.000
       4392.5000     -389.30  0.2959   20.000
       4393.0000     -389.71  0.2958   20.000
       4393.5000     -390.08  0.2957   20.000
       4394.0000     -390.43  0.2956   20.000
       4394.5000     -390.74  0.2956   20.000
       4395.0000     -391.01  0.2955   20.000
       4395.5000     -391.25  0.2954   20.000
       4396.0000     -391.45  0.2954   20.000
       4396.5000     -391.61  0.2953   20.000
       4397.0000     -391.72  0.2953   20.000
       4397.5000     -391.81  0.2953   20.000
       4398.0000     -391.85  0.2953   20.000
       4398.5000     -391.87  0.2953   20.000
       4399.0000     -391.86  0.2953   20.000
       4399.5000     -391.85  0.2953   20.000
       4400.0000     -391.84  0.2953   20.000
       4400.5000     -391.84  0.2953   20.000
       4401.0000     -391.87  0.2953   20.000
       4401.5000     -391.95  0.2952   20.000
       4402.0000     -392.09  0.2952   20.000
       4402.5000     -392.27  0.2952   20.000
       4403.0000     -392.50  0.2951   20.000
       4403.5000     -392.77  0.2950   20.000
       4404.0000     -393.08  0.2949   20.000
       4404.5000     -393.41  0.2949   20.000
       4405.0000     -393.76  0.2948   20.000
       4405.5000     -394.13  0.2947   20.000
       4406.0000     -394.52  0.2946   20.000
       4406.5000     -394.92  0.2945   20.000
       4407.0000     -395.33  0.2943   20.000
       4407.5000     -395.75  0.2942   20.000
       4408.0000     -396.16  0.2941   20.000
       4408.5000     -396.58  0.2940   20.000
       4409.0000     -397.00  0.2939   20.000
       4409.5000     -397.42  0.2938   20.000
       4410.0000     -397.84  0.2937   20.000
       4410.5000     -398.25  0.2936   20.000
       4411.0000     -398.66  0.2935   20.000
       4411.5000     -399.06  0.2934   20.000
       4412.0000     -399.46  0.2933   20.000
       4412.5000     -399.86  0.2932   20.000
       4413.0000     -400.25  0.2931   20.000
       4413.5000     -400.65  0.2930   20.000
       4414.0000     -401.04  0.2929   20.000
       4414.5000     -401.42  0.2928   20.000
       4415.0000     -401.79  0.2927   20.000
       4415.5000     -402.15  0.2926   20.000
       4416.0000     -402.48  0.2925   20.000
       4416.5000     -402.80  0.2924   20.000
       4417.0000     -403.10  0.2923   20.000
       4417.5000     -403.36  0.2922   20.000
       4418.0000     -403.60  0.2922   20.000
       4418.5000     -403.81  0.2921   20.000
       4419.0000     -403.98  0.2921   20.000
       4419.5000     -404.13  0.2920   20.000
       4420.0000     -404.23  0.2920   20.000
       4420.5000     -404.30  0.2920   20.000
       4421.0000     -404.34  0.2920   20.000
       4421.5000     -404.34  0.2920   20.000
       4422.0000     -404.31  0.2920   20.000
       4422.5000     -404.24  0.2920   20.000
       4423.0000     -404.16  0.2920   20.000
       4423.5000     -404.08  0.2921   20.000
       4424.0000     -404.00  0.2921   20.000
       4424.5000     -403.93  0.2921   20.000
       4425.0000     -403.88  0.2921   20.000
       4425.5000     -403.88  0.2921   20.000
       4426.0000     -403.92  0.2921   20.000
       4426.5000     -404.02  0.2921   20.000
       4427.0000     -404.15  0.2920   20.000
       4427.5000     -404.33  0.2920   20.000
       4428.0000     -404.54  0.2919   20.000
       4428.5000     -404.78  0.2919   20.000
       4429.0000     -405.05  0.2918   20.000
